name,number,raw_data_subfolder,source,position,trigger,anode,cathode,shield,livetime,corrected_livetime,events,corrected_events,processed,category,comment,,,
xe100_110927_2120,1109272120,run_10,Background,other,S1,,16,closed,1460.02,1460,65817,65817,0.4.5,,test bg when HV and PMTs are off,,,
xe100_110930_0925,1109300925,run_10,Background,other,S1,4.4,16,closed,20997.5,20997.5,114307,14564,0.4.5,,Maybe some noise contamination. PMT147 signal missing, blinded background data,,
xe100_110930_1719,1109301719,run_10,LED,other,EXT,4.4,16,closed,981.304,,100000,,,,"F1 4.65V, F2 4.8, width 4us. PMT147 signal missing.",,,
xe100_110930_1737,1109301737,run_10,LED,other,EXT,4.4,16,closed,1087.84,,100000,,,,"F1 4.65V, F2 4.8, width 4us. PMT147 signal missing.",,,
xe100_110930_1803,1109301803,run_10,Cs137,red,S1,4.4,16,closed,699.079,-0.6,50000,0,0.4.5,,PMT147 signal missing.,,,
xe100_110930_1908,1109301908,run_10,Background,other,S1,4.4,16,closed,61137.1,59319.8,85127,80948,0.4.5,,noise problem solved: e-lifetime undetermined, blinded background data,,
xe100_111001_1232,1110011232,run_10,Cs137,red,S1,4.4,16,closed,1760.38,1760.4,50000,50000,0.4.5,standard,test calibration after solving the noise problem,,,
xe100_111001_1313,1110011313,run_10,Cs137,black,S1,4.4,16,closed,2169.09,1424.1,50000,33215,0.4.5,standard,test calibration after solving the noise problem,,,
xe100_111001_1629,1110011629,run_10,Cs137,other,S1,4.4,16,closed,1991.42,1100.6,3054,1744,0.4.5,standard,test calibration after solving the noise problem,,,
xe100_111001_1703,1110011703,run_10,Cs137,white,S1,4.4,16,closed,1953.77,1953.8,50000,50000,0.4.5,standard,test calibration after solving the noise problem,,,
xe100_111001_1759,1110011759,run_10,Co60,red,S1,4.4,16,closed,8270.94,8270.9,500000,500000,0.4.5,,"HE veto, right after noise problem solved",,,
xe100_111001_2228,1110012228,run_10,Co60,red,S1,4.4,16,closed,8436.65,8436.6,500000,500000,0.4.5,,"HE veto, right after noise problem solved",,,
xe100_111002_0318,1110020318,run_10,Co60,red,S1,4.4,16,closed,8605.58,8605.6,500000,500000,0.4.5,,"HE veto, right after noise problem solved",,,
xe100_111002_0807,1110020807,run_10,Co60,red,S1,4.4,16,closed,1805.87,1350.9,104040,77595,0.4.5,,"HE veto, right after noise problem solved",,,
xe100_111002_1038,1110021038,run_10,Co60,black,S1,4.4,16,closed,10566.3,10566.3,500000,500000,0.4.5,,"HE veto, right after noise problem solved",,,
xe100_111002_1512,1110021512,run_10,Co60,black,S1,4.4,16,closed,3361.16,3361.2,156603,156603,0.4.5,,"HE veto, right after noise problem solved",,,
xe100_111002_1646,1110021646,run_10,Cs137,red,S1,4.4,16,closed,1791.33,1791.3,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111002_1728,1110021728,run_10,Cs137,black,S1,4.4,16,closed,2196.78,2196.8,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111002_1817,1110021817,run_10,Cs137,white,S1,4.4,16,closed,2002.94,2002.9,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111002_1925,1110021925,run_10,Cs137,white,S1,4.4,16,closed,2007.92,2007.9,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111002_2248,1110022248,run_10,Cs137,white,S1,4.4,16,closed,2007.42,2007.4,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111003_0918,1110030918,run_10,Cs137,white,S1,4.4,16,closed,2017.4,2017.4,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111003_1200,1110031200,run_10,Cs137,white,S1,4.4,16,closed,2031.58,2031.6,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111003_1617,1110031617,run_10,LED,other,EXT,4.4,16,closed,991.766,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_111003_1719,1110031719,run_10,Th232,around,S1,4.4,16,closed,10655,10655,500000,500000,0.4.5,,Elife is rising,,,
xe100_111003_2126,1110032126,run_10,Th232,around,S1,4.4,16,closed,10950.2,10950.2,500000,500000,0.4.5,,Elife is rising,,,
xe100_111004_0144,1110040144,run_10,Th232,around,S1,4.4,16,closed,11177.1,11177.1,500000,500000,0.4.5,,Elife is rising,,,
xe100_111004_0609,1110040609,run_10,Th232,around,S1,4.4,16,closed,8599.27,8599.3,378588,378588,0.4.5,,Elife is rising,,,
xe100_111004_0944,1110040944,run_10,Cs137,black,S1,4.4,16,closed,2198,2198,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111004_1038,1110041038,run_10,Cs137,red,S1,2.2,16,closed,4046.43,4046.4,100000,100000,0.4.5,standard,Low anode Cs137 after noise problem,,,
xe100_111004_1152,1110041152,run_10,Cs137,black,S1,2.2,16,closed,4889.39,4889.4,100000,100000,0.4.5,standard,Low anode Cs137 after noise problem,,,
xe100_111004_1414,1110041414,run_10,Cs137,white,S1,2.2,16,closed,4616.11,4616.1,100000,100000,0.4.5,standard,Low anode Cs137 after noise problem,,,
xe100_111004_1553,1110041553,run_10,Cs137,red,S1,2.2,16,closed,4046.45,4046.4,100000,100000,0.4.5,standard,Low anode Cs137 after noise problem,,,
xe100_111004_1708,1110041708,run_10,Cs137,black,S1,2.2,16,closed,4855.28,4855.3,100000,100000,0.4.5,standard,Low anode Cs137 after noise problem,,,
xe100_111004_1835,1110041835,run_10,Cs137,white,S1,2.2,16,closed,4591.57,4591.6,100000,100000,0.4.5,standard,Low anode Cs137 after noise problem,,,
xe100_111004_1957,1110041957,run_10,Cs137,other,S1,2.2,16,closed,23217.6,23217.6,500000,500000,0.4.5,standard,"Low anode Cs137 after noise problem, in position between red and black",,,
xe100_111005_1038,1110051038,run_10,Cs137,other,S1,2.2,16,closed,4704.83,4704.8,100000,100000,0.4.5,standard,"Low anode Cs137 after noise problem,between black and white close to lead brick",,,
xe100_111005_1157,1110051157,run_10,Cs137,other,S1,2.2,16,closed,4658.09,4658.1,100000,100000,0.4.5,standard,"Low anode Cs137 after noise problem,between black and white close to lead brick",,,
xe100_111005_1315,1110051315,run_10,Cs137,other,S1,2.2,16,closed,4666.28,4666.3,100000,100000,0.4.5,standard,"Low anode Cs137 after noise problem,between black and white close to lead brick",,,
xe100_111005_1434,1110051434,run_10,Cs137,other,S1,2.2,16,closed,4673.1,4673.1,100000,100000,0.4.5,standard,"Low anode Cs137 after noise problem,between black and white close to lead brick",,,
xe100_111005_1553,1110051553,run_10,Cs137,other,S1,2.2,16,closed,4633.53,4633.5,100000,100000,0.4.5,standard,"Low anode Cs137 after noise problem,between black and white close to lead brick",,,
xe100_111005_1756,1110051756,run_10,Cs137,other,S1,2.2,16,closed,4580.21,4580.2,100000,100000,0.4.5,standard,"Low anode Cs137 after noise problem, put source deeper than white position",,,
xe100_111005_1914,1110051914,run_10,Cs137,other,S1,2.2,16,closed,4620.65,4620.6,100000,100000,0.4.5,standard,"Low anode Cs137 after noise problem, put source deeper than white position",,,
xe100_111005_2031,1110052031,run_10,Cs137,other,S1,2.2,16,closed,4565.86,4565.9,100000,100000,0.4.5,standard,"Low anode Cs137 after noise problem, put source deeper than white position",,,
xe100_111005_2148,1110052148,run_10,Cs137,other,S1,2.2,16,closed,4600.3,4600.3,100000,100000,0.4.5,standard,"Low anode Cs137 after noise problem, put source deeper than white position",,,
xe100_111005_2306,1110052306,run_10,Cs137,other,S1,2.2,16,closed,4603.21,4603.2,100000,100000,0.4.5,standard,"Low anode Cs137 after noise problem, put source deeper than white position",,,
xe100_111006_1658,1110061658,run_10,Background,other,EXT,4.4,16,closed,317.171,317.2,31603,31603,0.4.5,,DAQ test,,,
xe100_111006_1710,1110061710,run_10,Cs137,black,S1,4.4,16,closed,2258.63,2258.6,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111006_1848,1110061848,run_10,Co60,white,S1,4.4,16,closed,11500.8,11500.8,500000,500000,0.4.5,,"HE veto, right after noise problem solved",,,
xe100_111006_2308,1110062308,run_10,Co60,white,S1,4.4,16,closed,11653.4,11653.4,500000,500000,0.4.5,,"HE veto, right after noise problem solved",,,
xe100_111007_0334,1110070334,run_10,Co60,white,S1,4.4,16,closed,11755,11755,500000,500000,0.4.5,,"HE veto, right after noise problem solved",,,
xe100_111007_0745,1110070745,run_10,Co60,white,S1,4.4,16,closed,8327.68,8327.7,351712,351712,0.4.5,,"HE veto, right after noise problem solved",,,
xe100_111007_1112,1110071112,run_10,Cs137,red,S1,4.4,16,closed,1883.63,1883.6,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111007_1226,1110071226,run_10,Th232,around,S1,2.2,16,closed,1406.11,1406.1,100000,100000,0.4.4,,"No HE veto, low anode, Elife is rising",,,
xe100_111007_1255,1110071255,run_10,Th232,around,S1,2.2,16,closed,1411.53,1411.5,100000,100000,0.4.4,,"No HE veto, low anode, Elife is rising",,,
xe100_111007_1555,1110071555,run_10,Co60,black,S1,2.2,16,closed,1247.79,1247.8,100000,100000,0.4.4,,"No HE veto, low-anode , Elife is increasing",,,
xe100_111007_1629,1110071629,run_10,Co60,red,S1,2.2,16,closed,1075.97,1076,100000,100000,0.4.4,,"No HE veto, low-anode , Elife is increasing",,,
xe100_111007_1813,1110071813,run_10,Dark Matter,other,S1,4.4,16,closed,66958.6,66052,97633,44631,0.4.5,standard,"Noise problem solved, Elife increasing",,,
xe100_111008_1250,1110081250,run_10,Dark Matter,other,S1,4.4,16,closed,28085.4,27176.7,37196,17619,0.4.5,standard,"Noise problem solved, Elife increasing",,,
xe100_111008_2038,1110082038,run_10,Dark Matter,other,S1,4.4,16,closed,58829.4,56999.2,84346,37683,0.4.5,standard,"Noise problem solved, Elife increasing",,,
xe100_111009_1300,1110091300,run_10,Dark Matter,other,S1,4.4,16,closed,39847.3,38937.2,55743,25777,0.4.5,standard,"Noise problem solved, Elife increasing",,,
xe100_111010_0004,1110100004,run_10,Dark Matter,other,S1,4.4,16,closed,53165.1,53165.1,72584,34849,0.4.5,standard,"Noise problem solved, Elife increasing",,,
xe100_111010_1454,1110101454,run_10,Cs137,black,S1,4.4,16,closed,2247.48,2247.5,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111010_1547,1110101547,run_10,LED,other,EXT,4.4,16,closed,1012.98,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_111010_1658,1110101658,run_10,Th232,around,S1,4.4,16,closed,12540.8,12540.8,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111010_2105,1110102105,run_10,Th232,around,S1,4.4,16,closed,12604.3,12604.3,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111011_0119,1110110119,run_10,Th232,around,S1,4.4,16,closed,12618.4,12618.4,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111011_0530,1110110530,run_10,Th232,around,S1,4.4,16,closed,12672.6,12672.6,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111011_1505,1110111505,run_10,Dark Matter,other,S1,4.4,16,closed,36257.9,36257.9,39741,21968,0.4.5,standard,Elife increasing,,,
xe100_111012_0109,1110120109,run_10,Dark Matter,other,S1,4.4,16,closed,45523.5,45523.5,54578,27986,0.4.5,standard,Elife increasing,,,
xe100_111012_1346,1110121346,run_10,Dark Matter,other,S1,4.4,16,closed,72642.6,71730.9,79506,43232,0.4.5,standard,Elife increasing,,,
xe100_111013_1001,1110131001,run_10,Cs137,red,S1,4.4,16,closed,1907.1,1907.1,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111013_1042,1110131042,run_10,Co60,red,S1,4.4,16,closed,11469,11469,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111013_1449,1110131449,run_10,Co60,red,S1,4.4,16,closed,11458.7,10763,500000,464737,0.4.5,standard,HE veto on,,,
xe100_111013_1858,1110131858,run_10,Co60,red,S1,4.4,16,closed,11536.3,11536.3,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111013_2317,1110132317,run_10,Co60,red,S1,4.4,16,closed,11655.4,11655.4,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111014_0948,1110140948,run_10,Background,other,S1,4.4,16,closed,2280.64,2280.6,2432,2432,0.4.5,,Data to check background behaviour,,,
xe100_111014_1027,1110141027,run_10,Dark Matter,other,S1,4.4,16,closed,51617.5,51617.5,56184,31546,0.4.5,standard,Elife increasing,,,
xe100_111015_0046,1110150046,run_10,Dark Matter,other,S1,4.4,16,closed,85770.6,84858.8,95270,51863,0.4.5,standard,Elife increasing,,,
xe100_111016_0032,1110160032,run_10,Dark Matter,other,S1,4.4,16,closed,86365.6,85455.7,96738,52460,0.4.5,standard,Elife increasing,,,
xe100_111017_0028,1110170028,run_10,Dark Matter,other,S1,4.4,16,closed,32066,31155,34395,18679,0.4.5,standard,Elife increasing,,,
xe100_111017_0927,1110170927,run_10,LED,other,EXT,4.4,16,closed,1046.65,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_111017_0959,1110170959,run_10,Cs137,red,S1,4.4,16,closed,1885.69,1885.7,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111017_1045,1110171045,run_10,Th232,around,S1,4.4,16,closed,13100.8,13100.8,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111017_1500,1110171500,run_10,Th232,around,S1,4.4,16,closed,13196.1,13196.1,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111017_1917,1110171917,run_10,Th232,around,S1,4.4,16,closed,13184.3,13184.3,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111017_2333,1110172333,run_10,Th232,around,S1,4.4,16,closed,13227.7,13227.7,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111018_1042,1110181042,run_10,Th232,around,S1,4.4,16,closed,13264.3,13264.3,500000,500000,0.4.4,,"TEST TRIGGER. 60/51. Trg digitized on ch224, HE veto",,,
xe100_111018_1457,1110181457,run_10,Th232,around,S1,4.4,16,closed,13317.9,13317.9,500000,500000,0.4.4,,"TEST TRIGGER. 60/51. Trg digitized on ch224, HE veto",,,
xe100_111018_1923,1110181923,run_10,Th232,around,S1,4.4,16,closed,6867.09,6867.1,257074,257074,0.4.4,,"TEST TRIGGER. 60/51. Trg digitized on ch224, HE veto",,,
xe100_111018_2139,1110182139,run_10,Th232,around,S1,4.4,16,closed,13385.1,13385.1,500000,500000,0.4.4,,"TEST TRIGGER. 60/51. Trg digitized on ch224, HE veto",,,
xe100_111019_0202,1110190202,run_10,Th232,around,S1,4.4,16,closed,13331.6,13331.6,500000,500000,0.4.4,,"TEST TRIGGER. 60/51. Trg digitized on ch224, HE veto",,,
xe100_111019_0621,1110190621,run_10,Th232,around,S1,4.4,16,closed,12524.4,12524.4,469887,469887,0.4.4,,"TEST TRIGGER. 60/51. Trg digitized on ch224, HE veto",,,
xe100_111019_1034,1110191034,run_10,Dark Matter,other,S1,4.4,16,closed,91479.4,90568.1,134705,62551,0.4.5,standard,Elife increasing,,,
xe100_111020_1226,1110201226,run_10,Cs137,red,S1,4.4,16,closed,1899.31,1899.3,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111020_1340,1110201340,run_10,Dark Matter,other,S1,4.4,16,closed,81009.1,81009.1,92015,49927,0.4.5,standard,Elife increasing,,,
xe100_111021_1207,1110211207,run_10,Dark Matter,other,S1,4.4,16,closed,81589.8,81589.8,86979,49216,0.4.5,standard,,,,
xe100_111022_1043,1110221043,run_10,Dark Matter,other,S1,4.4,16,closed,87685.3,86773.4,98634,52799,0.4.5,standard,,,,
xe100_111023_1101,1110231101,run_10,Dark Matter,other,S1,4.4,16,closed,97197.7,94391.5,238059,59820,0.4.5,standard,,,,
xe100_111024_1413,1110241413,run_10,LED,other,EXT,4.4,16,closed,1006.85,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_111024_1438,1110241438,run_10,Cs137,black,S1,4.4,16,closed,2299.42,2299.4,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111024_1526,1110241526,run_10,Th232,around,S1,4.4,16,closed,13363,13363,500000,500000,0.4.5,standard,HE veto,,,
xe100_111024_1942,1110241942,run_10,Th232,around,S1,4.4,16,closed,13333.1,13333.1,500000,500000,0.4.5,standard,HE veto,,,
xe100_111025_0004,1110250004,run_10,Th232,around,S1,4.4,16,closed,13388.5,13388.5,500000,500000,0.4.5,standard,HE veto,,,
xe100_111025_0424,1110250424,run_10,Th232,around,S1,4.4,16,closed,13443.6,13443.6,500000,500000,0.4.5,standard,HE veto,,,
xe100_111025_1017,1110251017,run_10,Dark Matter,other,S1,4.4,16,closed,91998,91078.9,102770,54907,0.4.5,standard,,,,
xe100_111026_1152,1110261152,run_10,Dark Matter,other,S1,4.4,16,closed,81825.5,80913.5,86846,48072,0.4.5,standard,,,,
xe100_111027_1041,1110271041,run_10,Co60,black,S1,4.4,16,closed,13902.3,13902.3,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111027_1505,1110271505,run_10,Co60,black,S1,4.4,16,closed,13917.4,13917.4,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111027_1933,1110271933,run_10,Co60,black,S1,4.4,16,closed,7425.01,7425,266513,266513,0.4.5,standard,HE veto on,,,
xe100_111027_2203,1110272203,run_10,Dark Matter,other,S1,4.4,16,closed,47471.1,47471.1,50530,28493,0.4.5,standard,,,,
xe100_111028_1112,1110281112,run_10,Dark Matter,other,S1,4.4,16,closed,87780.7,86864.7,92887,52246,0.4.5,standard,,,,
xe100_111029_1131,1110291131,run_10,Dark Matter,other,S1,4.4,16,closed,88851.8,88851.8,102486,54062,0.4.5,standard,,,,
xe100_111030_1107,1110301107,run_10,Dark Matter,other,S1,4.4,16,closed,101447,99625.3,102104,59462,0.4.5,standard,,,,
xe100_111031_1514,1110311514,run_10,LED,other,EXT,4.4,16,closed,999.683,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_111031_1535,1110311535,run_10,Cs137,white,S1,4.4,16,closed,2130.89,2130.9,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111031_1618,1110311618,run_10,Th232,around,S1,4.4,16,closed,13015.7,13015.7,500000,500000,0.4.5,standard,HE veto on,,,
xe100_111031_2027,1110312027,run_10,Th232,around,S1,4.4,16,closed,8277.1,8277.1,317634,317634,0.4.5,standard,HE veto on, PMT190 tripped,,
xe100_111031_2323,1110312323,run_10,Th232,around,S1,4.4,16,closed,13148.9,13148.9,500000,500000,0.4.5,standard,HE veto on, PMT190 turned off,,
xe100_111101_0338,1111010338,run_10,Th232,around,S1,4.4,16,closed,13193.9,13193.9,500000,500000,0.4.5,standard,HE veto on, PMT190 turned off,,
xe100_111101_0759,1111010759,run_10,Th232,around,S1,4.4,16,closed,10412.3,10412.3,393238,393238,0.4.5,standard,HE veto on, PMT190 turned off,,
xe100_111101_1223,1111011223,run_10,Dark Matter,other,S1,4.4,16,closed,43710.5,39478.6,53579,23603,0.4.5,standard,,,,
xe100_111102_0030,1111020030,run_10,Background,other,S1,4.4,16,closed,415.804,,1487,,,,Cooling Problems,,,
xe100_111103_1859,1111031859,run_10,Cs137,black,S1,4.4,16,closed,2106.39,2106.4,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111103_2008,1111032008,run_10,Background,other,S1,4.4,16,closed,68015.1,58947.2,119014,72720,0.4.5,,Data to check background behaviour (after chiller repair),,,
xe100_111104_1512,1111041512,run_10,Cs137,black,S1,4.4,16,closed,2027.65,1000.4,50000,25502,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111104_1630,1111041630,run_10,Co60,black,S1,4.4,16,closed,5607.69,,500000,,0.4.5,,HE veto OFF,,,
xe100_111104_2116,1111042116,run_10,Co60,black,S1,4.4,16,closed,5548.76,,500000,,0.4.5,,HE veto OFF,,,
xe100_111105_0253,1111050253,run_10,Co60,black,S1,4.4,16,closed,5505.78,,500000,,0.4.5,,HE veto OFF,,,
xe100_111105_1254,1111051254,run_10,Co60,black,S1,4.4,16,closed,5326.8,,500000,,0.4.5,,HE veto OFF,,,
xe100_111105_1909,1111051909,run_10,Co60,black,S1,4.4,16,closed,4534.51,,426082,,0.4.5,,HE veto OFF,,,
xe100_111106_1824,1111061824,run_10,Cs137,black,S1,4.4,16,closed,1559.79,1559.8,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111106_2225,1111062225,run_10,Background,other,S1,4.4,16,closed,57258.4,57258.4,84903,84903,0.4.5,,Data to look at noise in channels,,,
xe100_111107_1443,1111071443,run_10,Cs137,black,S1,4.4,16,closed,1426.97,1427,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111108_0040,1111080040,run_10,Cs137,black,S1,4.4,16,closed,1430.42,1430.4,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111108_1215,1111081215,run_10,Cs137,black,S1,4.4,16,closed,1354.73,1354.7,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111109_0003,1111090003,run_10,Cs137,black,S1,4.4,16,closed,1326.84,1326.8,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111109_1121,1111091121,run_10,Cs137,black,S1,4.4,16,closed,1296.44,1296.4,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111109_2333,1111092333,run_10,Cs137,black,S1,4.4,16,closed,1312.13,1312.1,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111110_1127,1111101127,run_10,Cs137,black,S1,4.4,16,closed,1218.48,1218.5,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111110_1924,1111101924,run_10,Cs137,black,S1,4.4,16,closed,1235.43,1235.4,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111111_0905,1111110905,run_10,Cs137,black,S1,4.4,16,closed,1015.97,1016,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111111_1111,1111111111,run_10,Cs137,black,S1,4.4,16,closed,326.85,326.9,50000,50000,0.4.5,standard,Check Evolution of E-lifetime,,,
xe100_111112_0912,1111120912,run_10,Cs137,black,S1,4.4,16,closed,952.896,952.9,50000,50000,0.4.5,standard,Check Noise, check Evolution of E-lifetime,,
xe100_111112_1659,1111121659,run_10,Cs137,black,S1,4.4,16,closed,899.079,899.1,50000,50000,0.4.5,standard,Check Noise, check Evolution of E-lifetime,,
xe100_111113_0925,1111130925,run_10,Cs137,black,S1,4.4,16,closed,952.794,952.8,50000,50000,0.4.5,standard,Check Noise, check Evolution of E-lifetime,,
xe100_111113_1710,1111131710,run_10,Cs137,black,S1,4.4,16,closed,1002.84,1002.8,50000,50000,0.4.5,standard,Check Noise, check Evolution of E-lifetime,,
xe100_111113_1816,1111131816,run_10,Background,other,S1,4.4,16,closed,83119.8,77737.1,1923901,840229,0.4.4,,Low EL after Cooling Problems. blinded background data,,,
