Name,Number,Source,Position,Trigger,Anode,Cathode,Shield,Livetime,Corrected Livetime,Events,Corrected Events,Processed,Category,Comment
xe100_160120_1458,1601201458,Background,other,S1,4.4,5,closed,3023.76,3023.8,100000,100000,0.4.5,,Veto PMTs off
xe100_160120_1548,1601201548,Background,other,S1,4.4,5,closed,2454.66,2454.7,100000,100000,0.4.5,,Veto PMTs off
xe100_160120_1629,1601201629,Background,other,S1,4.4,5,closed,6806.15,6806.1,100000,100000,0.4.5,,Veto PMTs off
xe100_160120_1822,1601201822,Background,other,S1,4.4,5,closed,20864.8,20864.8,100000,100000,0.4.5,,Veto PMTs off
xe100_160121_0008,1601210008,Background,other,S1,4.4,5,closed,7520.68,7520.7,100000,100000,0.4.5,,Veto PMTs off
xe100_160121_0212,1601210212,Background,other,S1,4.4,5,closed,9985.31,9985.3,100000,100000,0.4.5,,Veto PMTs off
xe100_160121_0458,1601210458,Background,other,S1,4.4,5,closed,13035.2,13035.2,100000,100000,0.4.5,,Veto PMTs off
xe100_160121_0834,1601210834,Background,other,S1,4.4,5,closed,15007.2,15007.2,100000,100000,0.4.5,,Veto PMTs off
xe100_160121_1243,1601211243,Background,other,S1,4.4,5,closed,6778.56,6778.6,89363,89363,0.4.5,,Veto PMTs off
xe100_160121_1439,1601211439,Cs137,red,S1,4.4,5,closed,2461.08,2461.1,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160121_1525,1601211525,Background,other,S1,4.4,5,closed,4305.52,4305.5,100000,100000,0.4.5,,Veto PMTs off
xe100_160121_1637,1601211637,Background,other,S1,4.4,5,closed,3374.87,3374.9,100000,100000,0.4.5,,Veto PMTs off
xe100_160121_1733,1601211733,Background,other,S1,4.4,5,closed,3608.95,3608.9,100000,100000,0.4.5,,Veto PMTs off
xe100_160121_1833,1601211833,Background,other,S1,4.4,5,closed,11213.1,11213.1,100000,100000,0.4.5,,Veto PMTs off
xe100_160121_2139,1601212139,Background,other,S1,4.4,5,closed,8856.7,8856.7,100000,100000,0.4.5,,Veto PMTs off
xe100_160122_0006,1601220006,Background,other,S1,4.4,5,closed,5010.22,5010.2,100000,100000,0.4.5,,Veto PMTs off
xe100_160122_0130,1601220130,Background,other,S1,4.4,5,closed,7413.95,7413.9,100000,100000,0.4.5,,Veto PMTs off
xe100_160122_0333,1601220333,Background,other,S1,4.4,5,closed,2935.74,2935.7,100000,100000,0.4.5,,Veto PMTs off
xe100_160122_0422,1601220422,Background,other,S1,4.4,5,closed,1687.61,1687.6,100000,100000,0.4.5,,Veto PMTs off
xe100_160122_0450,1601220450,Background,other,S1,4.4,5,closed,1813.65,1813.7,100000,100000,0.4.5,,Veto PMTs off
xe100_160122_0520,1601220520,Background,other,S1,4.4,5,closed,1886.06,1886.1,100000,100000,0.4.5,,Veto PMTs off
xe100_160122_0552,1601220552,Background,other,S1,4.4,5,closed,1180.81,1180.8,100000,100000,0.4.5,,Veto PMTs off
xe100_160122_1547,1601221547,Cs137,red,S1,4.4,5,closed,1068.74,,100000,,,,Tritium inside; cathode at 5.0 kV
xe100_160122_1625,1601221625,Cs137,red,S1,4.4,5,closed,2346.04,2346,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160123_0928,1601230928,Background,other,S1,4.4,5,closed,1045.53,1045.5,100000,100000,0.4.5,,Veto PMTs off
xe100_160123_1140,1601231140,Cs137,red,S1,4.4,5,closed,1385.14,1385.1,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160125_0954,1601250954,Cs137,red,S1,4.4,5,closed,1980.51,1980.5,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160125_1032,1601251032,Background,other,S1,4.4,5,closed,4845.86,4845.9,100000,100000,0.4.5,,Veto PMTs off
xe100_160126_0924,1601260924,Background,other,S1,4.4,5,closed,4336.61,4336.6,73569,73569,0.4.5,,Veto PMTs off
xe100_160126_1120,1601261120,Background,other,S1,4,5,closed,1523.25,1523.2,4902,4902,0.4.5,,Veto PMTs off
xe100_160126_1145,1601261145,Background,other,S1,4,5,closed,7323.9,7323.9,87491,87491,0.4.5,,Veto PMTs off
xe100_160126_1347,1601261347,Background,other,S1,4,5,closed,3799.33,3799.3,23006,23006,0.4.5,,Veto PMTs off
xe100_160126_1450,1601261450,Background,other,S1,3,5,closed,71158.2,71158.2,70864,70864,0.4.5,,Veto PMTs off
xe100_160127_1034,1601271034,Cs137,red,S1,3,5,closed,4059.66,4059.7,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160127_1145,1601271145,Background,other,S1,3,5,closed,83377.4,83377.4,100000,100000,0.4.5,,Veto PMTs off
xe100_160128_1509,1601281509,Cs137,red,S1,3,5,closed,3925.63,3925.6,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160128_1628,1601281628,Background,other,S1,3,5,closed,81449.6,81449.6,91514,91514,0.4.5,,Veto PMTs off
xe100_160129_1501,1601291501,Cs137,red,S1,3,5,closed,3930.83,3930.8,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160129_1610,1601291610,Background,other,S1,3,5,closed,69179.7,69179.7,93782,93782,0.4.5,,Veto PMTs off
xe100_160130_1118,1601301118,Background,other,S1,3,5,closed,19700.1,19700.1,32311,32311,0.4.5,,Veto PMTs off
xe100_160130_1646,1601301646,Cs137,red,S1,3,5,closed,3962.25,3962.2,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160130_1755,1601301755,Background,other,S1,3,5,closed,95730.3,95730.3,88547,88547,0.4.5,,Veto PMTs off
xe100_160131_2023,1601312023,Background,other,S1,3,5,closed,51562,51562,47281,47281,0.4.5,,Veto PMTs off
xe100_160201_1040,1602011040,Cs137,red,S1,3,5,closed,3973.33,3973.3,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160201_1148,1602011148,Background,other,S1,4.4,6,closed,,,0,,,,Veto PMTs off
xe100_160202_1125,1602021125,Cs137,red,S1,3,5,closed,3943.92,3943.9,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160202_1241,1602021241,Background,other,S1,3,5,closed,78727.4,78727.4,93911,93911,0.4.5,,Veto PMTs off
xe100_160203_1128,1602031128,Cs137,red,S1,3,5,closed,4000.29,4000.3,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160203_1247,1602031247,Background,other,S1,3,5,closed,9741.58,9741.6,8886,8886,0.4.5,,Veto PMTs off
xe100_160203_1530,1602031530,Background,other,S1,3.5,5,closed,72728,72728,71012,71012,0.4.5,,Veto PMTs off
xe100_160204_1153,1602041153,Cs137,red,S1,3,5,closed,3756.13,3756.1,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV; anode at 3.5 kV!
xe100_160204_1259,1602041259,Background,other,S1,3.5,5,closed,7338.93,7338.9,7174,7174,0.4.5,,Veto PMTs off
xe100_160204_1501,1602041501,Background,other,S1,4,5,closed,70973.6,70973.6,86904,86904,0.4.5,,Veto PMTs off
xe100_160205_1053,1602051053,LED,other,EXT,4.4,6,closed,1000.9,,100000,,,,"F1=4.50, F2=4.85"
xe100_160205_1122,1602051122,Cs137,red,S1,4,5,closed,3197.38,3197.4,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160205_1233,1602051233,Background,other,S1,4,5,closed,12979.8,12979.8,17564,17564,0.4.5,,Veto PMTs off
xe100_160205_1611,1602051611,Background,other,S1,4.3,5,closed,7237.24,7237.2,20570,20570,0.4.5,,Veto PMTs off
xe100_160205_1811,1602051811,Background,other,S1,4.2,5,closed,59748.5,59748.5,248331,248331,0.4.5,,Veto PMTs off
xe100_160206_1256,1602061256,Cs137,red,S1,4.1,5,closed,3073.29,3073.3,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160206_1400,1602061400,Background,other,S1,4.1,5,closed,84360,84360,126589,126589,0.4.5,,Veto PMTs off
xe100_160207_1321,1602071321,Background,other,S1,4.1,5,closed,77861.5,77861.5,123399,123399,0.4.5,,Veto PMTs off
xe100_160208_1059,1602081059,Cs137,red,S1,4.1,5,closed,3048.95,3048.9,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160208_1202,1602081202,Background,other,S1,4.1,5,closed,80054.8,80054.8,110254,110254,0.4.5,,Veto PMTs off
xe100_160209_1013,1602091013,Cs137,red,S1,4.1,5,closed,3074.05,3074.1,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160209_1109,1602091109,Background,other,S1,4.1,5,closed,83521.3,83521.3,113851,113851,0.4.5,,Veto PMTs off
xe100_160210_1017,1602101017,Cs137,red,S1,4.1,5,closed,3002.87,3002.9,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160210_1111,1602101111,Background,other,S1,4.1,5,closed,85856.9,85856.9,116084,116084,0.4.5,,Veto PMTs off
xe100_160211_1100,1602111100,Cs137,red,S1,4.1,5,closed,3028.77,3028.8,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160211_1155,1602111155,Background,other,S1,4.1,5,closed,97540.9,97540.9,126333,126333,0.4.5,,Veto PMTs off
xe100_160212_1457,1602121457,Cs137,red,S1,4.1,5,closed,3040.5,3040.5,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160212_1551,1602121551,Background,other,S1,4.1,5,closed,73960.6,73960.6,93066,93066,0.4.5,,Veto PMTs off
xe100_160213_1218,1602131218,Background,other,S1,4.1,5,closed,86463.4,86463.4,112658,112658,0.4.5,,Veto PMTs off
xe100_160214_1212,1602141212,Background,other,S1,4.1,5,closed,82062.2,82062.2,103197,103197,0.4.5,,Veto PMTs off
xe100_160215_1055,1602151055,Cs137,red,S1,4.1,5,closed,3063.64,3063.6,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160215_1206,1602151206,Background,other,S1,4.1,5,closed,83733.7,83733.7,106397,106397,0.4.5,,Veto PMTs off
xe100_160216_1121,1602161121,Background,other,S1,4.1,5.1,closed,741.174,,883,,0.4.5,,Veto PMTs off
xe100_160216_1137,1602161137,Cs137,red,S1,4.1,5.1,closed,3065.81,3065.8,100000,100000,0.4.5,,cathode at 5.1 kV
xe100_160216_1254,1602161254,Background,other,S1,4.1,5.1,closed,81566.1,81566.1,103316,103316,0.4.5,,Veto PMTs off
xe100_160217_1131,1602171131,Cs137,red,S1,4.1,5.1,closed,3003.8,3003.8,100000,100000,0.4.5,,cathode at 5.1 kV
xe100_160217_1231,1602171231,Background,other,S1,4.1,5.1,closed,39.5705,,1066,,,,Veto PMTs off
xe100_160217_1236,1602171236,Background,other,S1,4.1,5.1,closed,19.928,,743,,,,Veto PMTs off
xe100_160217_1244,1602171244,Background,other,S1,4.1,5.1,closed,43.3091,,2706,,,,Veto PMTs off
xe100_160217_1247,1602171247,Background,other,S1,4.1,5.1,closed,5037.49,,280345,,,,Veto PMTs off
xe100_160217_1441,1602171441,Background,other,S1,4.1,5.1,closed,3533.42,,117937,,,,Veto PMTs off
xe100_160217_1619,1602171619,Cs137,red,S1,4.2,5,closed,2890.34,2890.3,100000,100000,0.4.5,,cathode_at_5.0kV
xe100_160217_1714,1602171714,Background,other,S1,4.2,5,closed,3304.44,,4850,,,,Veto PMTs off
xe100_160217_1820,1602171820,Background,other,S1,4.2,5,closed,61537.9,,87273,,0.4.5,,Veto PMTs off
xe100_160218_1124,1602181124,Cs137,red,S1,4.2,5,closed,2649.27,2649.3,100000,100000,0.4.5,,cathode_at_5.0kV
xe100_160218_1233,1602181233,Background,other,S1,4.2,5,closed,9247.49,9247.5,52131,52131,0.4.5,,Veto PMTs off
xe100_160218_1922,1602181922,Background,other,S1,4.1,5,closed,55425.8,,240653,,,,Veto PMTs off
xe100_160219_1459,1602191459,Cs137,red,S1,4,5,closed,2833.56,2833.6,100000,100000,0.4.5,,cathode at 5.0 kV and anode at 4.0kV
xe100_160219_1557,1602191557,Background,other,S1,4,5,closed,68847,68847,234667,234667,0.4.5,,Veto PMTs off Cathode 5.0kV and Anode 4.0kV
xe100_160220_1101,1602201101,Background,other,S1,4,5,closed,95725.8,95725.8,395648,395648,0.4.5,,Veto PMTs off Cathode 5.0kV and Anode 4.0kV
xe100_160221_1334,1602211334,Background,other,S1,4,5,closed,76316.1,76316.1,286431,286431,0.4.5,,Veto PMTs off Cathode 5.0kV and Anode 4.0kV
xe100_160222_1045,1602221045,Cs137,red,S1,4,5,closed,3056.22,3056.2,100000,100000,0.4.5,,cathode at 5.0 kV and anode at 4.0kV
xe100_160222_1211,1602221211,LED,other,EXT,4,5,closed,1000.43,,100000,,,,"F1=4.50, F2=4.85"
xe100_160222_1234,1602221234,Background,other,S1,4,5,closed,76252.5,,380137,,0.4.5,,Veto PMTs off Cathode 5.0kV and Anode 4.0kV
xe100_160223_1112,1602231112,Cs137,red,S1,4,5,closed,732.025,732,100000,100000,0.4.5,,cathode at 5.0 kV and anode at 4.0kV
xe100_160223_1753,1602231753,Background,other,S1,4,5,closed,61928.2,61928.2,376529,376000,0.4.5,,Veto PMTs off Cathode 5.0kV and Anode 4.0kV
xe100_160224_1110,1602241110,Cs137,red,S1,4,5,closed,2766.6,2766.6,100000,100000,0.4.5,,cathode at 5.0 kV and anode at 4.0kV
xe100_160227_1106,1602271106,Cs137,red,S1,3.6,4,closed,3649.24,3649.2,100000,100000,0.4.5,,cathode at 4.0 kV and anode at 3.6kV almost stable
xe100_160227_1218,1602271218,Background,other,S1,3.6,4,closed,168615,168615,240882,240882,0.4.5,,Veto PMTs off Cathode 4.0kV and Anode 3.6kV DAQ Stabilized slightly noisy but stable
xe100_160229_1105,1602291105,Cs137,red,S1,3.6,4,closed,3607.39,3607.4,100000,100000,0.4.5,,cathode at 4.0 kV and anode at 3.6kV stable condition
xe100_160229_1228,1602291228,LED,other,EXT,3.6,4,closed,1000.21,,100000,,,,"Anode: 3.6 kV, Cathode: 4.0kV, F1=4.50, F2=4.85"
xe100_160229_1246,1602291246,Background,other,S1,3.6,4,closed,79667.6,79667.6,79429,79429,0.4.5,,Veto PMTs off Cathode 4.0kV and Anode 3.6kV DAQ Stabilized slightly noisy but stable
xe100_160301_1130,1603011130,Cs137,red,S1,3.6,3,closed,3742.99,3743,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160301_1239,1603011239,Background,other,S1,3.6,3,closed,79329,79329,75501,75501,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160302_1036,1603021036,Cs137,red,S1,3.6,3,closed,3920.75,3920.8,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160302_1147,1603021147,Background,other,S1,3.6,3,closed,79278.7,79278.7,74792,74792,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160303_0944,1603030944,Cs137,red,S1,3.6,3,closed,3714.88,3714.9,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160303_1055,1603031055,Background,other,S1,3.6,3,closed,82300.2,82300.2,77628,77628,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160304_0942,1603040942,Cs137,red,S1,3.6,3,closed,3740.42,3740.4,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160304_1050,1603041050,Background,other,S1,3.6,3,closed,91662.8,91662.8,87014,87014,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160305_1213,1603051213,Cs137,red,S1,3.6,3,closed,3768.49,3768.5,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160305_1335,1603051335,Background,other,S1,3.6,3,closed,162929,162929,153061,153061,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160307_1042,1603071042,Cs137,red,S1,3.6,3,closed,3825.31,3825.3,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160307_1217,1603071217,LED,other,EXT,3.6,3,closed,1000,,100000,,,,"Anode: 3.6 kV, Cathode: 3.0kV, F1=4.50, F2=4.85"
xe100_160307_1239,1603071239,Background,other,S1,3.6,3,closed,79675.2,79675.2,72755,72755,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160308_1046,1603081046,Cs137,red,S1,3.6,3,closed,3997.98,3998,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160308_1159,1603081159,Background,other,S1,3.6,3,closed,82490.8,82490.8,76833,76000,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160309_1051,1603091051,Cs137,red,S1,3.6,3,closed,3761.99,3762,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160309_1158,1603091158,Background,other,S1,3.6,3,closed,82165.5,82165.5,77202,77202,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160310_1042,1603101042,Cs137,red,S1,3.6,3,closed,3662.41,3662.4,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160310_1148,1603101148,Background,other,S1,3.6,3,closed,83569.1,83569.1,82044,82044,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160311_1057,1603111057,Cs137,red,S1,3.6,3,closed,3460.44,3460.4,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160311_1159,1603111159,Background,other,S1,3.6,3,closed,185073,185073,174764,174764,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160313_1509,1603131509,Cs137,red,S1,3.6,3,closed,3627.02,3627,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160313_1615,1603131615,Background,other,S1,3.6,3,closed,69025.3,69025.3,65274,65274,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160314_1126,1603141126,Cs137,red,S1,3.6,3,closed,3649.99,3650,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160314_1318,1603141318,LED,other,EXT,3.6,3,closed,999.634,,100000,,,,"Anode: 3.6 kV, Cathode: 3.0kV, F1=4.50, F2=4.85"
xe100_160314_1348,1603141348,Background,other,S1,3.6,3,closed,77926.4,77926.4,71874,71874,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160315_1130,1603151130,Cs137,red,S1,3.6,3,closed,3763.92,3763.9,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160315_1237,1603151237,Background,other,S1,3.6,3,closed,79368.9,79368.9,73040,73040,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160316_1035,1603161035,Cs137,red,S1,3.6,3,closed,3751.37,3751.4,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160316_1139,1603161139,Background,other,S1,3.6,3,closed,83851,83851,77496,77496,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160317_1051,1603171051,Cs137,red,S1,3.6,3,closed,3651.22,3651.2,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160317_1158,1603171158,Background,other,S1,3.6,3,closed,12303.3,12303.3,11543,11543,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160317_1522,1603171522,Background,other,S1,3.6,3,closed,69169.3,69169.3,58903,58903,0.4.5,,"Wrong EL, this dataset has to be reprocessed."
xe100_160318_1033,1603181033,Cs137,red,S1,3.6,3,closed,4071.4,4071.4,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160318_1144,1603181144,Background,other,S1,3.6,3,closed,13259.7,13259.7,10795,10795,0.4.5,,"Wrong EL, this dataset has to be reprocessed."
xe100_160318_1526,1603181526,Cs137,red,S1,3.6,3,closed,4062.23,4062.2,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160318_1635,1603181635,Background,other,S1,3.6,3,closed,75091.1,75091.1,61177,61177,0.4.5,,"Wrong EL, this dataset has to be reprocessed."
xe100_160319_1321,1603191321,Cs137,red,S1,3.6,3,closed,3996.88,3996.9,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160319_1429,1603191429,Background,other,S1,3.6,3,closed,84119.6,84119.6,67536,67536,0.4.5,,"Wrong EL, this dataset has to be reprocessed."
xe100_160320_1346,1603201346,Cs137,red,S1,3.6,3,closed,4038.18,4038.2,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160320_1457,1603201457,Background,other,S1,3.6,3,closed,68042.1,68042.1,54866,54866,0.4.5,,"Wrong EL, this dataset has to be reprocessed."
xe100_160321_0947,1603210947,Cs137,red,S1,3.6,3,closed,4063.49,4063.5,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160321_1104,1603211104,Background,other,S1,4.4,6,closed,6.09475,,606,,,,Veto PMTs off
xe100_160321_1105,1603211105,LED,other,EXT,3.6,3,closed,1000.65,,100000,,,,"Anode: 3.6 kV, Cathode: 3.0kV, F1=4.50, F2=4.85"
xe100_160321_1124,1603211124,Background,other,S1,3.6,3,closed,103019,103019,82494,82494,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160322_1600,1603221600,Cs137,red,S1,3.6,3,closed,4099.25,4099.2,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160322_1725,1603221725,Background,other,S1,3.6,3,closed,70027.6,70027.6,56621,56621,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160323_1248,1603231248,Cs137,red,S1,3.6,3,closed,4017.11,4017.1,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160323_1443,1603231443,Background,other,S1,3.6,3,closed,74580.3,74580.3,60233,60233,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160324_1132,1603241132,Cs137,red,S1,3.6,3,closed,4058.1,4058.1,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160324_1301,1603241301,Background,other,S1,3.6,3,closed,77932.8,77932.8,63159,63159,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160325_1047,1603251047,Cs137,red,S1,3.6,3,closed,4080.6,4080.6,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160325_1224,1603251224,Background,other,S1,3.6,3,closed,92006,92006,74779,74779,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160326_1351,1603261351,Background,other,S1,3.6,3,closed,76483.3,76483.3,62617,62617,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160327_1159,1603271159,Background,other,S1,3.6,3,closed,74704.7,74704.7,60740,60740,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160328_0838,1603280838,Cs137,red,S1,3.6,3,closed,3790.89,3790.9,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160328_0946,1603280946,Background,other,S1,3.6,3,closed,109138,109138,89422,89422,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160329_1559,1603291559,Background,other,S1,3.6,3,closed,63316.2,63316.2,52056,52056,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160330_0935,1603300935,Cs137,red,S1,3.6,3,closed,3938.53,3938.5,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160330_1108,1603301108,Background,other,S1,3.6,3,closed,86253.6,86253.6,70884,70884,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160331_1101,1603311101,Cs137,red,S1,3.6,3,closed,4065.42,4065.4,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160331_1227,1603311227,Background,other,S1,3.6,3,closed,80622.6,80622.6,66050,66050,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160401_1050,1604011050,Cs137,red,S1,3.6,3,closed,4098.51,4098.5,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160401_1207,1604011207,Background,other,S1,3.6,3,closed,79064.2,79064.2,65251,65251,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160402_0958,1604020958,Background,other,S1,3.6,3,closed,86443.2,86443.2,71833,71833,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160403_0952,1604030952,Background,other,S1,3.6,3,closed,84606.9,84606.9,70771,70771,0.4.5,,Veto PMTs off DAQ Stabilized
xe100_160404_0920,1604040920,Cs137,red,S1,3.6,3,closed,4060.62,4060.6,100000,100000,0.4.5,,cathode at 3.0 kV and anode at 3.6kV stable condition
xe100_160404_1131,1604041131,LED,other,EXT,3.6,3,closed,1000.44,,100000,,,,"Anode: 3.6 kV, Cathode: 3.0kV, F1=4.50, F2=4.85"
